Date,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal
2020-06-01,71.98733520507812,99.13473767455378,16.510033554480138,False,True
2020-07-01,95.38400268554688,77.48887753026246,22.20458864850561,False,False
2020-08-01,166.10667419433594,99.60257308636321,37.12954764617941,False,True
2020-09-01,143.00332641601562,84.03614283155284,43.434728097261235,False,True
2020-10-01,129.34666442871094,75.05546381477532,46.86226480407587,False,False
2020-11-01,189.1999969482422,92.85896535244325,55.43440707179594,False,True
2020-12-01,235.22332763671875,98.01329669977014,66.89682931914169,False,True
2021-01-01,264.510009765625,87.20043526886424,78.20437015666907,False,True
2021-02-01,225.1666717529297,72.91334200732253,82.5894985189901,False,False
2021-03-01,222.64332580566406,72.0016165938546,85.28066092510952,False,False
2021-04-01,236.47999572753906,77.00102764140075,87.50194346720413,False,False
2021-05-01,208.4066619873047,66.0740691589166,86.64071284617901,False,False
2021-06-01,226.56666564941406,71.10469890972682,85.91248603318726,False,False
2021-07-01,229.06666564941406,70.77770806108884,84.06950722441947,False,False
2021-08-01,245.24000549316406,75.93453477734593,82.14938060519086,False,False
2021-09-01,258.49334716796875,80.08926464650415,80.70415373537178,False,True
2021-10-01,371.3333435058594,99.84592961602975,87.46649275651083,False,True
2021-11-01,381.586669921875,88.57793915208863,90.85304479467983,False,True
2021-12-01,352.260009765625,78.06482874264636,89.85871626405081,False,False
2022-01-01,312.239990234375,56.42470974435135,83.97912446262822,False,False
2022-02-01,290.1433410644531,47.0085242226227,76.44985085590906,False,False
2022-03-01,359.20001220703125,76.436082310328,73.02711245949173,False,False
2022-04-01,290.2533264160156,47.05539297937495,70.54825881507328,False,False
2022-05-01,252.75332641601562,30.33409234034728,65.15220289090016,False,False
2022-06-01,224.47332763671875,18.153363932843718,57.86949287277836,True,False
2022-07-01,297.1499938964844,47.634131993931895,55.02238370043675,False,False
2022-08-01,275.6099853515625,33.12359508954176,54.25394269707946,False,False
2022-09-01,265.25,28.122387775625842,54.24581780630913,False,False
2022-10-01,227.5399932861328,13.408569534532985,54.130740908011596,True,False
2022-11-01,194.6999969482422,11.48176743526373,55.92053266570081,True,False
2022-12-01,123.18000030517578,4.87826180646423,65.02003345858202,True,False
2023-01-01,173.22000122070312,23.735556964158032,67.1933603220393,False,False
2023-02-01,205.7100067138672,34.53472145934192,68.01906212375683,False,False
2023-03-01,207.4600067138672,37.400879724684955,68.81137381384436,False,False
2023-04-01,164.30999755859375,22.125459349059913,72.34738296954335,False,False
2023-05-01,203.92999267578125,36.151228811064456,73.48041055191028,False,False
2023-06-01,261.7699890136719,73.8197377141716,68.55362976241244,False,False
2023-07-01,267.42999267578125,77.80822829101031,61.7063449498251,False,False
2023-08-01,258.0799865722656,73.4155979874656,56.6736860820864,False,False
2023-09-01,250.22000122070312,69.72297902460642,54.31736393596955,False,False
2023-10-01,200.83999633789062,46.714469239707896,53.61142919331236,False,False
2023-11-01,240.0800018310547,70.01721520161026,45.03618087756288,False,False
2023-12-01,248.47999572753906,74.27080717506114,42.9771578055349,False,False
2024-01-01,187.2899932861328,43.28539141789747,43.41196678398138,False,False
2024-02-01,201.8800048828125,50.673486812367436,43.68760050965556,False,False
