Datetime,Open,High,Low,Close,Volume
2024-02-14 12:54:00-05:00,186.0,186.08740234375,185.99000549316406,186.05999755859375,85704
2024-02-14 12:55:00-05:00,186.08990478515625,186.1699981689453,186.05999755859375,186.16090393066406,126105
2024-02-14 12:56:00-05:00,186.15499877929688,186.27999877929688,186.0500030517578,186.14999389648438,244482
2024-02-14 12:57:00-05:00,186.13800048828125,186.13999938964844,185.86000061035156,185.8885040283203,149684
2024-02-14 12:58:00-05:00,185.88800048828125,186.0399932861328,185.8350067138672,185.9499969482422,104269
2024-02-14 12:59:00-05:00,185.97000122070312,186.1300048828125,185.9499969482422,186.1300048828125,54229
2024-02-14 13:00:00-05:00,186.13999938964844,186.17999267578125,186.0,186.07989501953125,135374
2024-02-14 13:01:00-05:00,186.0800018310547,186.17999267578125,185.9199981689453,186.07000732421875,118682
2024-02-14 13:02:00-05:00,186.05999755859375,186.3000030517578,186.02999877929688,186.22999572753906,178438
2024-02-14 13:03:00-05:00,186.23550415039062,186.5,186.1699981689453,186.44000244140625,245428
2024-02-14 13:04:00-05:00,186.45199584960938,186.66000366210938,186.44000244140625,186.5399932861328,254137
2024-02-14 13:05:00-05:00,186.5500030517578,186.60000610351562,186.3000030517578,186.31500244140625,236669
2024-02-14 13:06:00-05:00,186.3300018310547,186.47000122070312,186.3000030517578,186.46409606933594,117185
2024-02-14 13:07:00-05:00,186.44000244140625,186.74000549316406,186.4311981201172,186.63999938964844,302766
2024-02-14 13:08:00-05:00,186.63800048828125,186.64010620117188,186.41000366210938,186.42999267578125,111718
2024-02-14 13:09:00-05:00,186.42010498046875,186.49000549316406,186.16000366210938,186.19769287109375,161453
2024-02-14 13:10:00-05:00,186.2050018310547,186.23989868164062,185.9600067138672,186.23989868164062,245434
2024-02-14 13:11:00-05:00,186.24000549316406,186.5800018310547,186.2100067138672,186.41009521484375,249713
2024-02-14 13:12:00-05:00,186.44000244140625,186.72999572753906,186.41009521484375,186.41009521484375,166479
2024-02-14 13:13:00-05:00,186.4239959716797,186.4571075439453,186.16600036621094,186.27999877929688,149207
2024-02-14 13:14:00-05:00,186.27000427246094,186.5,186.27000427246094,186.44000244140625,157213
2024-02-14 13:15:00-05:00,186.4300994873047,186.50999450683594,186.3300018310547,186.47999572753906,92166
2024-02-14 13:16:00-05:00,186.47000122070312,186.58999633789062,186.4250030517578,186.57400512695312,103408
2024-02-14 13:17:00-05:00,186.5800018310547,186.60000610351562,186.4499969482422,186.50999450683594,84284
2024-02-14 13:18:00-05:00,186.5,186.5399932861328,186.42999267578125,186.47500610351562,85148
2024-02-14 13:19:00-05:00,186.47000122070312,186.57000732421875,186.4199981689453,186.45120239257812,77674
2024-02-14 13:20:00-05:00,186.47000122070312,186.65989685058594,186.47000122070312,186.6479949951172,89162
2024-02-14 13:21:00-05:00,186.61000061035156,186.64990234375,186.42030334472656,186.49000549316406,121140
2024-02-14 13:22:00-05:00,186.52999877929688,186.5800018310547,186.4499969482422,186.4499969482422,79868
2024-02-14 13:23:00-05:00,186.44009399414062,186.44869995117188,186.33999633789062,186.34620666503906,107570
2024-02-14 13:24:00-05:00,186.33999633789062,186.38499450683594,186.2100067138672,186.2429962158203,145212
2024-02-14 13:25:00-05:00,186.27999877929688,186.38999938964844,186.14999389648438,186.36990356445312,146346
2024-02-14 13:26:00-05:00,186.36000061035156,186.49000549316406,186.3302001953125,186.4709930419922,132185
2024-02-14 13:27:00-05:00,186.47000122070312,186.5050048828125,186.14999389648438,186.15989685058594,170414
2024-02-14 13:28:00-05:00,186.1562042236328,186.25889587402344,186.11000061035156,186.1649932861328,92752
2024-02-14 13:29:00-05:00,186.14999389648438,186.22850036621094,186.1199951171875,186.19940185546875,86260
2024-02-14 13:30:00-05:00,186.2100067138672,186.27999877929688,186.10000610351562,186.2471923828125,117126
2024-02-14 13:31:00-05:00,186.25,186.4398956298828,186.25,186.36000061035156,123437
2024-02-14 13:32:00-05:00,186.3699951171875,186.52999877929688,186.33999633789062,186.52000427246094,113257
2024-02-14 13:33:00-05:00,186.5218963623047,186.5800018310547,186.43800354003906,186.5,126304
2024-02-14 13:34:00-05:00,186.52000427246094,186.6999969482422,186.52000427246094,186.58799743652344,138056
2024-02-14 13:35:00-05:00,186.60000610351562,186.72000122070312,186.5850067138672,186.6699981689453,126797
2024-02-14 13:36:00-05:00,186.6699981689453,186.77000427246094,186.64999389648438,186.74000549316406,119824
2024-02-14 13:37:00-05:00,186.7100067138672,186.77000427246094,186.6501007080078,186.77000427246094,90893
2024-02-14 13:38:00-05:00,186.76499938964844,186.99000549316406,186.75999450683594,186.95030212402344,268863
2024-02-14 13:39:00-05:00,186.9600067138672,186.99000549316406,186.91000366210938,186.9384002685547,105069
2024-02-14 13:40:00-05:00,186.93739318847656,186.99000549316406,186.8800048828125,186.91000366210938,178456
2024-02-14 13:41:00-05:00,186.91000366210938,186.9600067138672,186.80999755859375,186.94000244140625,124782
2024-02-14 13:42:00-05:00,186.9398956298828,186.95970153808594,186.83999633789062,186.86000061035156,65136
2024-02-14 13:43:00-05:00,186.86000061035156,186.97000122070312,186.82000732421875,186.92709350585938,79782
2024-02-14 13:44:00-05:00,186.9199981689453,187.1199951171875,186.91009521484375,187.00999450683594,403635
2024-02-14 13:45:00-05:00,186.99000549316406,187.25999450683594,186.99000549316406,187.13690185546875,303817
2024-02-14 13:46:00-05:00,187.13690185546875,187.26300048828125,187.1199951171875,187.2541961669922,171638
2024-02-14 13:47:00-05:00,187.25210571289062,187.2698974609375,187.05799865722656,187.13499450683594,152191
2024-02-14 13:48:00-05:00,187.13999938964844,187.26499938964844,187.1199951171875,187.2451934814453,82886
2024-02-14 13:49:00-05:00,187.25,187.4499969482422,187.14999389648438,187.4001007080078,192828
2024-02-14 13:50:00-05:00,187.4199981689453,187.47000122070312,187.08999633789062,187.19000244140625,229449
2024-02-14 13:51:00-05:00,187.1999969482422,187.22000122070312,187.10000610351562,187.17999267578125,140173
2024-02-14 13:52:00-05:00,187.1649932861328,187.24000549316406,187.14999389648438,187.17999267578125,70096
2024-02-14 13:53:00-05:00,187.19000244140625,187.19000244140625,187.0500030517578,187.0601043701172,115197
2024-02-14 13:54:00-05:00,187.07000732421875,187.13499450683594,186.94000244140625,186.9720001220703,106174
2024-02-14 13:55:00-05:00,186.96670532226562,186.9842071533203,186.67999267578125,186.73199462890625,232823
2024-02-14 13:56:00-05:00,186.74989318847656,186.77000427246094,186.4600067138672,186.49000549316406,252591
2024-02-14 13:57:00-05:00,186.5186004638672,186.5919952392578,186.4600067138672,186.5800018310547,154533
2024-02-14 13:58:00-05:00,186.58949279785156,186.735595703125,186.5399932861328,186.69000244140625,160998
2024-02-14 13:59:00-05:00,186.67999267578125,186.8000030517578,186.63999938964844,186.78990173339844,106741
2024-02-14 14:00:00-05:00,186.8000030517578,186.875,186.6999969482422,186.8699951171875,146724
2024-02-14 14:01:00-05:00,186.86990356445312,186.97999572753906,186.75,186.9156951904297,153409
2024-02-14 14:02:00-05:00,186.9250030517578,187.0500030517578,186.80999755859375,186.85499572753906,154448
2024-02-14 14:03:00-05:00,186.85499572753906,186.88999938964844,186.7100067138672,186.72999572753906,81936
2024-02-14 14:04:00-05:00,186.72000122070312,186.74000549316406,186.47999572753906,186.54010009765625,165651
2024-02-14 14:05:00-05:00,186.52000427246094,186.52000427246094,186.22000122070312,186.3585968017578,196647
2024-02-14 14:06:00-05:00,186.33999633789062,186.406005859375,186.25,186.33160400390625,100846
2024-02-14 14:07:00-05:00,186.31500244140625,186.4600067138672,186.1699981689453,186.24789428710938,149791
2024-02-14 14:08:00-05:00,186.23989868164062,186.2550048828125,186.0399932861328,186.17999267578125,162115
2024-02-14 14:09:00-05:00,186.1750030517578,186.3000030517578,186.139892578125,186.17849731445312,126373
2024-02-14 14:10:00-05:00,186.1699981689453,186.22000122070312,186.07000732421875,186.0749969482422,92035
2024-02-14 14:11:00-05:00,186.0749969482422,186.13999938964844,186.02999877929688,186.03790283203125,114983
2024-02-14 14:12:00-05:00,186.0500030517578,186.2899932861328,186.0500030517578,186.16009521484375,184131
2024-02-14 14:13:00-05:00,186.19740295410156,186.32000732421875,186.1300048828125,186.24000549316406,119793
2024-02-14 14:14:00-05:00,186.22189331054688,186.3000030517578,186.16009521484375,186.17999267578125,129918
2024-02-14 14:15:00-05:00,186.1699981689453,186.3699951171875,186.1699981689453,186.2176055908203,117717
2024-02-14 14:16:00-05:00,186.2100067138672,186.35000610351562,186.1999969482422,186.2100067138672,128041
2024-02-14 14:17:00-05:00,186.20010375976562,186.389892578125,186.19000244140625,186.35000610351562,117948
2024-02-14 14:18:00-05:00,186.36000061035156,186.3791961669922,186.2100067138672,186.22000122070312,82936
2024-02-14 14:19:00-05:00,186.22250366210938,186.25,185.92999267578125,185.96499633789062,200173
2024-02-14 14:20:00-05:00,185.96009826660156,186.14990234375,185.94000244140625,186.1199951171875,159962
2024-02-14 14:21:00-05:00,186.1199951171875,186.2178955078125,186.11000061035156,186.16549682617188,112572
2024-02-14 14:22:00-05:00,186.14999389648438,186.2299041748047,186.11000061035156,186.2100067138672,84692
2024-02-14 14:23:00-05:00,186.19009399414062,186.19009399414062,186.01499938964844,186.0500030517578,90686
2024-02-14 14:24:00-05:00,186.07989501953125,186.14999389648438,186.02999877929688,186.1320037841797,84013
2024-02-14 14:25:00-05:00,186.13999938964844,186.39999389648438,186.11000061035156,186.3699951171875,168182
2024-02-14 14:26:00-05:00,186.3699951171875,186.5800018310547,186.3101043701172,186.56500244140625,182961
2024-02-14 14:27:00-05:00,186.5800018310547,186.82000732421875,186.52999877929688,186.7899932861328,143615
2024-02-14 14:28:00-05:00,186.79400634765625,186.97999572753906,186.77999877929688,186.9499969482422,210367
2024-02-14 14:29:00-05:00,186.9600067138672,187.17880249023438,186.9499969482422,187.16000366210938,213336
2024-02-14 14:30:00-05:00,187.1580047607422,187.1999969482422,187.0500030517578,187.09500122070312,148056
2024-02-14 14:31:00-05:00,187.08999633789062,187.15989685058594,186.97000122070312,186.99000549316406,145851
2024-02-14 14:32:00-05:00,186.99000549316406,186.99899291992188,186.8300018310547,186.8800048828125,128688
2024-02-14 14:33:00-05:00,186.8800048828125,186.9698944091797,186.8300018310547,186.9239959716797,99705
2024-02-14 14:34:00-05:00,186.9199981689453,187.0800018310547,186.9199981689453,187.0,126857
2024-02-14 14:35:00-05:00,187.00999450683594,187.02000427246094,186.8000030517578,186.85009765625,150508
2024-02-14 14:36:00-05:00,186.85009765625,186.95989990234375,186.8000030517578,186.9445037841797,84189
2024-02-14 14:37:00-05:00,186.94500732421875,187.08999633789062,186.93800354003906,187.07000732421875,122131
2024-02-14 14:38:00-05:00,187.08990478515625,187.18899536132812,187.00999450683594,187.13999938964844,137209
2024-02-14 14:39:00-05:00,187.139892578125,187.139892578125,186.9116973876953,186.9116973876953,76150
2024-02-14 14:40:00-05:00,186.92999267578125,187.11000061035156,186.9199981689453,187.0749969482422,96029
2024-02-14 14:41:00-05:00,187.07000732421875,187.07009887695312,186.8800048828125,186.97999572753906,73089
2024-02-14 14:42:00-05:00,186.99000549316406,187.1300048828125,186.99000549316406,187.1085968017578,105607
2024-02-14 14:43:00-05:00,187.11000061035156,187.24000549316406,187.11000061035156,187.1875,144011
2024-02-14 14:44:00-05:00,187.19000244140625,187.2550048828125,187.05999755859375,187.0850067138672,124323
2024-02-14 14:45:00-05:00,187.05999755859375,187.1251983642578,186.91000366210938,186.9499969482422,121966
2024-02-14 14:46:00-05:00,186.95799255371094,187.17999267578125,186.9499969482422,187.07760620117188,87456
2024-02-14 14:47:00-05:00,187.07000732421875,187.14999389648438,187.00010681152344,187.10000610351562,76568
2024-02-14 14:48:00-05:00,187.11000061035156,187.2799072265625,187.0800018310547,187.2698974609375,112596
2024-02-14 14:49:00-05:00,187.27920532226562,187.35000610351562,187.17799377441406,187.20599365234375,116256
2024-02-14 14:50:00-05:00,187.21099853515625,187.21099853515625,187.02000427246094,187.06610107421875,106947
2024-02-14 14:51:00-05:00,187.05999755859375,187.13909912109375,187.0,187.09010314941406,92870
2024-02-14 14:52:00-05:00,187.11000061035156,187.12989807128906,186.98019409179688,186.99000549316406,66045
2024-02-14 14:53:00-05:00,187.00010681152344,187.08999633789062,186.97999572753906,187.05999755859375,68057
2024-02-14 14:54:00-05:00,187.0800018310547,187.11990356445312,186.8800048828125,186.89999389648438,66388
2024-02-14 14:55:00-05:00,186.92990112304688,186.94000244140625,186.66000366210938,186.72999572753906,175581
2024-02-14 14:56:00-05:00,186.74000549316406,186.91000366210938,186.72500610351562,186.89999389648438,114816
2024-02-14 14:57:00-05:00,186.91000366210938,186.92999267578125,186.80999755859375,186.83999633789062,85926
2024-02-14 14:58:00-05:00,186.85000610351562,186.89999389648438,186.6999969482422,186.77999877929688,114498
2024-02-14 14:59:00-05:00,186.79800415039062,186.9499969482422,186.77040100097656,186.93310546875,76817
2024-02-14 15:00:00-05:00,186.94000244140625,187.11000061035156,186.94000244140625,187.07000732421875,159014
2024-02-14 15:01:00-05:00,187.05999755859375,187.14700317382812,187.0,187.03990173339844,118367
2024-02-14 15:02:00-05:00,187.02000427246094,187.08999633789062,186.82000732421875,187.07000732421875,127172
2024-02-14 15:03:00-05:00,187.05999755859375,187.1699981689453,186.99000549316406,187.0699005126953,119439
2024-02-14 15:04:00-05:00,187.06199645996094,187.1699981689453,186.99000549316406,187.14999389648438,84203
2024-02-14 15:05:00-05:00,187.14999389648438,187.1999969482422,187.08999633789062,187.1300048828125,82091
2024-02-14 15:06:00-05:00,187.13499450683594,187.25,187.11000061035156,187.17999267578125,131095
2024-02-14 15:07:00-05:00,187.1699981689453,187.40899658203125,187.14999389648438,187.3199005126953,180851
2024-02-14 15:08:00-05:00,187.31199645996094,187.4499969482422,187.30149841308594,187.4001007080078,149291
2024-02-14 15:09:00-05:00,187.4040985107422,187.4499969482422,187.35000610351562,187.4499053955078,140088
2024-02-14 15:10:00-05:00,187.42999267578125,187.43319702148438,187.22000122070312,187.22999572753906,125385
2024-02-14 15:11:00-05:00,187.22000122070312,187.33999633789062,187.14999389648438,187.2550048828125,137371
2024-02-14 15:12:00-05:00,187.2593994140625,187.35000610351562,187.19140625,187.35000610351562,86796
2024-02-14 15:13:00-05:00,187.35000610351562,187.38999938964844,187.31149291992188,187.3699951171875,85678
2024-02-14 15:14:00-05:00,187.36520385742188,187.3697967529297,187.22999572753906,187.32000732421875,75237
2024-02-14 15:15:00-05:00,187.30499267578125,187.47000122070312,187.2801055908203,187.4600067138672,158252
2024-02-14 15:16:00-05:00,187.4600067138672,187.69000244140625,187.4600067138672,187.6300048828125,280311
2024-02-14 15:17:00-05:00,187.62969970703125,187.74000549316406,187.6199951171875,187.6699981689453,204354
2024-02-14 15:18:00-05:00,187.67999267578125,187.67999267578125,187.5500946044922,187.60989379882812,127754
2024-02-14 15:19:00-05:00,187.61000061035156,187.6699981689453,187.5684051513672,187.6300048828125,77114
2024-02-14 15:20:00-05:00,187.63999938964844,187.74000549316406,187.5500030517578,187.55050659179688,157855
2024-02-14 15:21:00-05:00,187.56280517578125,187.625,187.51010131835938,187.55850219726562,91339
2024-02-14 15:22:00-05:00,187.57000732421875,187.6699981689453,187.57000732421875,187.66000366210938,67158
2024-02-14 15:23:00-05:00,187.6634063720703,187.77000427246094,187.6634063720703,187.67999267578125,127121
2024-02-14 15:24:00-05:00,187.6840057373047,187.82000732421875,187.6060028076172,187.7852020263672,141445
2024-02-14 15:25:00-05:00,187.7899932861328,187.94000244140625,187.7100067138672,187.91180419921875,171840
2024-02-14 15:26:00-05:00,187.90499877929688,188.0,187.8804931640625,187.8804931640625,209136
2024-02-14 15:27:00-05:00,187.88999938964844,188.08999633789062,187.88999938964844,188.07080078125,231760
2024-02-14 15:28:00-05:00,188.0800018310547,188.08999633789062,187.9425048828125,188.0106964111328,202209
2024-02-14 15:29:00-05:00,188.02999877929688,188.10000610351562,188.01400756835938,188.0800018310547,125748
2024-02-14 15:30:00-05:00,188.08999633789062,188.1699981689453,187.86000061035156,187.86990356445312,295534
2024-02-14 15:31:00-05:00,187.8800048828125,188.12680053710938,187.86000061035156,187.97000122070312,184026
2024-02-14 15:32:00-05:00,187.97000122070312,187.98989868164062,187.80999755859375,187.83999633789062,135045
2024-02-14 15:33:00-05:00,187.8300018310547,188.07000732421875,187.8300018310547,188.04800415039062,180040
2024-02-14 15:34:00-05:00,188.04400634765625,188.16000366210938,187.88999938964844,187.96600341796875,207395
2024-02-14 15:35:00-05:00,187.94000244140625,188.07000732421875,187.89840698242188,187.94000244140625,107203
2024-02-14 15:36:00-05:00,187.94000244140625,188.2899932861328,187.92999267578125,188.22999572753906,236175
2024-02-14 15:37:00-05:00,188.2386932373047,188.3300018310547,188.1199951171875,188.17999267578125,244870
2024-02-14 15:38:00-05:00,188.19000244140625,188.3000030517578,188.19000244140625,188.25,121185
2024-02-14 15:39:00-05:00,188.24000549316406,188.2899932861328,188.0980987548828,188.2899932861328,189398
2024-02-14 15:40:00-05:00,188.2899932861328,188.4199981689453,188.1999969482422,188.4199981689453,212066
2024-02-14 15:41:00-05:00,188.39999389648438,188.6199951171875,188.36000061035156,188.55999755859375,299314
2024-02-14 15:42:00-05:00,188.5500030517578,188.67999267578125,188.52999877929688,188.57000732421875,269153
2024-02-14 15:43:00-05:00,188.57000732421875,188.8300018310547,188.57000732421875,188.72940063476562,325622
2024-02-14 15:44:00-05:00,188.72000122070312,188.77999877929688,188.6199951171875,188.7449951171875,176086
2024-02-14 15:45:00-05:00,188.74989318847656,188.75,188.4700927734375,188.6020050048828,336012
2024-02-14 15:46:00-05:00,188.60000610351562,188.67999267578125,188.57000732421875,188.62100219726562,40372
2024-02-14 15:47:00-05:00,188.52999877929688,188.57000732421875,188.4199981689453,188.5,302528
2024-02-14 15:48:00-05:00,188.49000549316406,188.58999633789062,188.4300994873047,188.47000122070312,143907
2024-02-14 15:49:00-05:00,188.47000122070312,188.52000427246094,188.39999389648438,188.4781036376953,142620
2024-02-14 15:50:00-05:00,188.47000122070312,188.6300048828125,188.3800048828125,188.5247039794922,217632
2024-02-14 15:51:00-05:00,188.52999877929688,188.6199951171875,188.47000122070312,188.5800018310547,243861
2024-02-14 15:52:00-05:00,188.58999633789062,188.61000061035156,188.3300018310547,188.51010131835938,207419
2024-02-14 15:53:00-05:00,188.5299072265625,188.5299072265625,188.25999450683594,188.2689971923828,213054
2024-02-14 15:54:00-05:00,188.27000427246094,188.52000427246094,188.22000122070312,188.32000732421875,307472
2024-02-14 15:55:00-05:00,188.30999755859375,188.6699981689453,188.30999755859375,188.64999389648438,312242
2024-02-14 15:56:00-05:00,188.64999389648438,188.64999389648438,188.4199981689453,188.4398956298828,223961
2024-02-14 15:57:00-05:00,188.44000244140625,188.62660217285156,188.39999389648438,188.55499267578125,207917
2024-02-14 15:58:00-05:00,188.5500030517578,188.63999938964844,188.5,188.6199951171875,320750
2024-02-14 15:59:00-05:00,188.6199951171875,188.88999938964844,188.60000610351562,188.72000122070312,620004
2024-02-14 16:00:00-05:00,188.63,188.85,188.36,188.67,2066318
2024-02-14 16:01:00-05:00,188.67,188.86,188.67,188.82,0
2024-02-14 16:02:00-05:00,188.82,188.98,188.71,188.91,0
2024-02-14 16:03:00-05:00,188.96,189.0,188.83,188.97,0
2024-02-14 16:04:00-05:00,188.97,192.88,187.65,189.65,0
2024-02-14 16:05:00-05:00,189.59,193.0,188.71,191.86,0
2024-02-14 16:06:00-05:00,191.86,194.7,182.555,194.33,0
2024-02-14 16:07:00-05:00,194.5,194.54,183.825,192.49,0
2024-02-14 16:08:00-05:00,192.44,192.54,188.71,191.82,0
2024-02-14 16:09:00-05:00,191.6,198.215,183.13,191.78,0
2024-02-14 16:10:00-05:00,191.9,193.55,188.71,193.37,0
2024-02-14 16:11:00-05:00,193.43,194.0,191.7,192.49,0
2024-02-14 16:12:00-05:00,191.77,192.93,191.4,192.11,0
2024-02-14 16:13:00-05:00,192.22,192.58,191.25,191.78,0
2024-02-14 16:14:00-05:00,191.71,192.0,190.05,190.55,0
2024-02-14 16:15:00-05:00,190.55,191.01,188.71,190.69,0
2024-02-14 16:16:00-05:00,190.69,191.0,190.52,191.0,0
2024-02-14 16:17:00-05:00,190.99,191.0,190.16,190.3,0
2024-02-14 16:18:00-05:00,190.21,190.87,190.05,190.7995,0
2024-02-14 16:19:00-05:00,190.8,190.98,190.65,190.81,0
2024-02-14 16:20:00-05:00,190.8,191.61,190.66,191.6,0
2024-02-14 16:21:00-05:00,191.26,191.75,190.86,190.9993,0
2024-02-14 16:22:00-05:00,190.93,191.0,190.55,190.83,0
2024-02-14 16:23:00-05:00,190.88,190.9,190.64,190.75,0
2024-02-14 16:24:00-05:00,190.75,190.8,188.71,190.19,0
2024-02-14 16:25:00-05:00,190.25,190.33,188.351,189.94,0
2024-02-14 16:26:00-05:00,190.0,190.45,188.351,190.45,0
2024-02-14 16:27:00-05:00,190.36,190.6,190.13,190.13,0
2024-02-14 16:28:00-05:00,190.18,190.25,190.0,190.2,0
2024-02-14 16:29:00-05:00,190.18,190.7,190.05,190.61,0
2024-02-14 16:30:00-05:00,190.57,190.6999,190.25,190.44,0
2024-02-14 16:31:00-05:00,190.45,190.45,190.11,190.24,0
2024-02-14 16:32:00-05:00,190.22,190.25,190.1,190.21,0
2024-02-14 16:33:00-05:00,190.25,190.8,190.21,190.72,0
2024-02-14 16:34:00-05:00,190.71,191.24,188.71,191.2,0
2024-02-14 16:35:00-05:00,191.23,191.6,191.22,191.6,0
2024-02-14 16:36:00-05:00,191.54,191.63,191.3,191.5,0
2024-02-14 16:37:00-05:00,191.4508,191.51,191.3,191.45,0
2024-02-14 16:38:00-05:00,191.4001,191.5,191.03,191.26,0
2024-02-14 16:39:00-05:00,191.3,191.3,191.0903,191.14,0
2024-02-14 16:40:00-05:00,191.19,191.19,190.9,191.05,0
2024-02-14 16:41:00-05:00,191.06,191.13,190.7,190.845,0
2024-02-14 16:42:00-05:00,190.8,190.89,190.7,190.72,0
2024-02-14 16:43:00-05:00,190.72,190.75,190.1,190.64,0
2024-02-14 16:44:00-05:00,190.696,190.95,190.4,190.93,0
2024-02-14 16:45:00-05:00,190.81,190.81,190.33,190.42,0
2024-02-14 16:46:00-05:00,190.42,190.57,190.3,190.52,0
2024-02-14 16:47:00-05:00,190.54,190.77,190.4,190.6,0
2024-02-14 16:48:00-05:00,190.591,190.64,190.43,190.6,0
2024-02-14 16:49:00-05:00,190.45,197.74275,190.43,190.72,0
2024-02-14 16:50:00-05:00,190.61,201.4003,188.83742,190.5,0
2024-02-14 16:51:00-05:00,190.53,201.4003,190.49,190.62,0
2024-02-14 16:52:00-05:00,190.62,201.4315,190.49,190.5986,0
2024-02-14 16:53:00-05:00,190.5,200.637,190.5,190.65,0
2024-02-14 16:54:00-05:00,190.7,200.637,190.59,191.75482,0
2024-02-14 16:55:00-05:00,190.7,190.7,190.0,190.2,0
2024-02-14 16:56:00-05:00,190.18,190.37,190.15,190.27,0
2024-02-14 16:57:00-05:00,190.27,190.37,190.18,190.335,0
2024-02-14 16:58:00-05:00,190.3,190.45,190.16,190.36,0
2024-02-14 16:59:00-05:00,190.36,190.36,190.1,190.12,0
2024-02-14 17:00:00-05:00,190.2,190.25,189.88,190.0,0
2024-02-14 17:01:00-05:00,189.88,189.99,189.38,189.39,0
2024-02-14 17:02:00-05:00,189.42,189.51,189.0,189.5,0
2024-02-14 17:03:00-05:00,189.41,189.85,189.31,189.49,0
2024-02-14 17:04:00-05:00,189.469,189.5,189.31,189.45,0
2024-02-14 17:05:00-05:00,189.5,189.85,189.4,189.645,0
2024-02-14 17:06:00-05:00,189.7,189.7,189.25,189.63,0
2024-02-14 17:07:00-05:00,189.65,189.76,189.46,189.46,0
2024-02-14 17:08:00-05:00,189.53,189.72,189.49,189.68,0
2024-02-14 17:09:00-05:00,189.645,189.69,189.5,189.54,0
2024-02-14 17:10:00-05:00,189.62,189.65,189.52,189.56,0
2024-02-14 17:11:00-05:00,189.5924,189.6,189.4,189.5,0
2024-02-14 17:12:00-05:00,189.45,189.58,189.45,189.53,0
2024-02-14 17:13:00-05:00,189.51,189.8,189.45,189.58,0
2024-02-14 17:14:00-05:00,189.6,189.7,189.5,189.57,0
2024-02-14 17:15:00-05:00,189.58,189.7,188.71,189.61,0
2024-02-14 17:16:00-05:00,189.6,189.64,189.3,189.32,0
2024-02-14 17:17:00-05:00,189.31,189.56,189.28,189.36,0
2024-02-14 17:18:00-05:00,189.3999,189.4,189.25,189.36,0
2024-02-14 17:19:00-05:00,189.4,189.52,189.36,189.43,0
2024-02-14 17:20:00-05:00,189.5,189.51,189.4,189.455,0
2024-02-14 17:21:00-05:00,189.4999,189.5,189.4,189.42,0
2024-02-14 17:22:00-05:00,189.48,189.5,189.4,189.42,0
2024-02-14 17:23:00-05:00,189.44,189.46,189.4,189.425,0
2024-02-14 17:24:00-05:00,189.43,189.44,189.4,189.44,0
2024-02-14 17:25:00-05:00,189.43,189.51,189.4,189.42,0
2024-02-14 17:26:00-05:00,189.42,189.44,189.4,189.4399,0
2024-02-14 17:27:00-05:00,189.589,189.75,189.56,189.6,0
2024-02-14 17:28:00-05:00,189.6,189.8,189.6,189.77,0
2024-02-14 17:29:00-05:00,189.75,189.99,189.75,189.99,0
2024-02-14 17:30:00-05:00,189.85,189.99,189.8,189.9493,0
2024-02-14 17:31:00-05:00,189.87,189.95,189.74,189.76,0
2024-02-14 17:32:00-05:00,189.79,189.93,189.61,189.61,0
2024-02-14 17:33:00-05:00,189.7,189.71,189.6,189.66,0
2024-02-14 17:34:00-05:00,189.71,189.8,189.6,189.73,0
2024-02-14 17:35:00-05:00,189.72,189.9,189.62,189.8,0
2024-02-14 17:36:00-05:00,189.8,189.88,189.65,189.65,0
2024-02-14 17:37:00-05:00,189.87,189.88,189.65,189.7,0
2024-02-14 17:38:00-05:00,189.86,189.88,189.43,189.465,0
2024-02-14 17:39:00-05:00,189.45,189.7,189.4,189.4,0
2024-02-14 17:40:00-05:00,189.4194,189.67,189.35,189.45,0
2024-02-14 17:41:00-05:00,189.47,189.73,189.47,189.56,0
2024-02-14 17:42:00-05:00,189.63,189.64,189.5,189.52,0
2024-02-14 17:43:00-05:00,189.56,189.7,189.5,189.65,0
2024-02-14 17:44:00-05:00,189.65,189.77,189.65,189.77,0
2024-02-14 17:45:00-05:00,189.7,189.85,189.51,189.65,0
2024-02-14 17:46:00-05:00,189.68,189.85,189.61,189.61,0
2024-02-14 17:47:00-05:00,189.65,189.77,189.55,189.55,0
2024-02-14 17:48:00-05:00,189.55,189.66,189.55,189.605,0
2024-02-14 17:49:00-05:00,189.58,189.7,189.5,189.52,0
2024-02-14 17:50:00-05:00,189.56,189.78,189.52,189.75,0
2024-02-14 17:51:00-05:00,189.75,189.8,189.67,189.72,0
2024-02-14 17:52:00-05:00,189.73,189.76,189.6,189.7099,0
2024-02-14 17:53:00-05:00,189.71,189.71,189.6,189.67,0
2024-02-14 17:54:00-05:00,189.67,189.71,189.6,189.7,0
2024-02-14 17:55:00-05:00,189.69,189.75,189.65,189.7,0
2024-02-14 17:56:00-05:00,189.75,189.75,189.65,189.66,0
2024-02-14 17:57:00-05:00,189.65,189.72,189.65,189.685,0
2024-02-14 17:58:00-05:00,189.72,189.75,189.65,189.65,0
2024-02-14 17:59:00-05:00,189.69,189.69,189.6,189.65,0
2024-02-14 18:00:00-05:00,189.6,189.69,189.5,189.55,0
2024-02-14 18:01:00-05:00,189.55,189.69,189.5,189.5,0
2024-02-14 18:02:00-05:00,189.5,189.65,189.45,189.52,0
2024-02-14 18:03:00-05:00,189.53,189.7,189.49,189.7,0
2024-02-14 18:04:00-05:00,189.5,189.76,189.5,189.76,0
